month,race_id,variant,policy,target,head_bust,candidate_sets,actual,set_match,eligible_count,picks,pick_odds,ticket_count,bet,hit,stake,pay
2026_03,6220260228030005,BASE,MKT1,1,1.0,3-5-7,6-3-7,0.0,6,3-7-5,138.10,1,1,0,100,0
2026_03,6220260228030005,BASE,MKT2,1,1.0,3-5-7,6-3-7,0.0,6,3-7-5|3-5-7,138.10|246.90,2,1,0,200,0
2026_03,6220260228030005,OH_HIGH,MKT1,1,1.0,2-3-7,6-3-7,0.0,6,2-7-3,177.50,1,1,0,100,0
2026_03,6220260228030005,OH_HIGH,MKT2,1,1.0,2-3-7,6-3-7,0.0,6,2-7-3|3-7-2,177.50|194.10,2,1,0,200,0
2026_03,6220260228030006,BASE,MKT1,5,0.0,1-2-7,5-2-4,0.0,5,1-7-2,32.90,1,1,0,100,0
2026_03,6220260228030006,BASE,MKT2,5,0.0,1-2-7,5-2-4,0.0,5,1-7-2|7-2-1,32.90|37.80,2,1,0,200,0
2026_03,6220260228030006,OH_HIGH,MKT1,5,0.0,1-2-7,5-2-4,0.0,5,1-7-2,32.90,1,1,0,100,0
2026_03,6220260228030006,OH_HIGH,MKT2,5,0.0,1-2-7,5-2-4,0.0,5,1-7-2|7-2-1,32.90|37.80,2,1,0,200,0
2026_03,6220260228030007,BASE,MKT1,3,1.0,2-4-5,1-5-4,0.0,6,4-5-2,36.00,1,1,0,100,0
2026_03,6220260228030007,BASE,MKT2,3,1.0,2-4-5,1-5-4,0.0,6,4-5-2|5-4-2,36.00|36.50,2,1,0,200,0
2026_03,6220260228030007,OH_HIGH,MKT1,3,1.0,2-4-5,1-5-4,0.0,6,4-5-2,36.00,1,1,0,100,0
2026_03,6220260228030007,OH_HIGH,MKT2,3,1.0,2-4-5,1-5-4,0.0,6,4-5-2|5-4-2,36.00|36.50,2,1,0,200,0
2026_03,2720260301020007,BASE,MKT1,3,1.0,1-5-7,7-4-1,0.0,6,7-1-5,198.20,1,1,0,100,0
2026_03,2720260301020007,BASE,MKT2,3,1.0,1-5-7,7-4-1,0.0,6,7-1-5|7-5-1,198.20|272.90,2,1,0,200,0
2026_03,2720260301020007,OH_HIGH,MKT1,3,1.0,2-4-7,7-4-1,0.0,6,7-2-4,83.50,1,1,0,100,0
2026_03,2720260301020007,OH_HIGH,MKT2,3,1.0,2-4-7,7-4-1,0.0,6,7-2-4|2-7-4,83.50|106.70,2,1,0,200,0
2026_03,2720260301020008,BASE,MKT1,1,1.0,3-4-7,4-3-2,0.0,3,3-4-7,53.60,1,1,0,100,0
2026_03,2720260301020008,BASE,MKT2,1,1.0,3-4-7,4-3-2,0.0,3,3-4-7|7-3-4,53.60|65.40,2,1,0,200,0
2026_03,2720260301020008,OH_HIGH,MKT1,1,1.0,,4-3-2,0.0,0,,,0,0,0,0,0
2026_03,2720260301020008,OH_HIGH,MKT2,1,1.0,,4-3-2,0.0,0,,,0,0,0,0,0
2026_03,2720260301020010,BASE,MKT1,4,0.0,,1-4-7,0.0,0,,,0,0,0,0,0
2026_03,2720260301020010,BASE,MKT2,4,0.0,,1-4-7,0.0,0,,,0,0,0,0,0
2026_03,2720260301020010,OH_HIGH,MKT1,4,0.0,1-2-5,1-4-7,0.0,6,1-5-2,41.30,1,1,0,100,0
2026_03,2720260301020010,OH_HIGH,MKT2,4,0.0,1-2-5,1-4-7,0.0,6,1-5-2|2-1-5,41.30|47.40,2,1,0,200,0
2026_03,2720260301020011,BASE,MKT1,1,0.0,3-4-5|2-3-4,1-4-3,0.0,12,3-5-4,161.20,1,1,0,100,0
2026_03,2720260301020011,BASE,MKT2,1,0.0,3-4-5|2-3-4,1-4-3,0.0,12,3-5-4|3-4-5,161.20|171.90,2,1,0,200,0
2026_03,2720260301020011,OH_HIGH,MKT1,1,0.0,3-4-7,1-4-3,0.0,6,3-7-4,99.30,1,1,0,100,0
2026_03,2720260301020011,OH_HIGH,MKT2,1,0.0,3-4-7,1-4-3,0.0,6,3-7-4|3-4-7,99.30|156.00,2,1,0,200,0
2026_03,5620260301020001,BASE,MKT1,2,1.0,,5-4-7,0.0,0,,,0,0,0,0,0
2026_03,5620260301020001,BASE,MKT2,2,1.0,,5-4-7,0.0,0,,,0,0,0,0,0
2026_03,5620260301020001,OH_HIGH,MKT1,2,1.0,,5-4-7,0.0,0,,,0,0,0,0,0
2026_03,5620260301020001,OH_HIGH,MKT2,2,1.0,,5-4-7,0.0,0,,,0,0,0,0,0
2026_03,7320260301020003,BASE,MKT1,7,1.0,1-3-4,3-1-2,0.0,5,1-3-4,32.60,1,1,0,100,0
2026_03,7320260301020003,BASE,MKT2,7,1.0,1-3-4,3-1-2,0.0,5,1-3-4|3-1-4,32.60|84.00,2,1,0,200,0
2026_03,7320260301020003,OH_HIGH,MKT1,7,1.0,1-2-4,3-1-2,0.0,4,2-1-4,46.30,1,1,0,100,0
2026_03,7320260301020003,OH_HIGH,MKT2,7,1.0,1-2-4,3-1-2,0.0,4,2-1-4|2-4-1,46.30|138.20,2,1,0,200,0
2026_03,7320260301020006,BASE,MKT1,4,1.0,1-2-3,3-6-2,0.0,6,1-2-3,38.60,1,1,0,100,0
2026_03,7320260301020006,BASE,MKT2,4,1.0,1-2-3,3-6-2,0.0,6,1-2-3|2-1-3,38.60|52.60,2,1,0,200,0
2026_03,7320260301020006,OH_HIGH,MKT1,4,1.0,1-2-3,3-6-2,0.0,6,1-2-3,38.60,1,1,0,100,0
2026_03,7320260301020006,OH_HIGH,MKT2,4,1.0,1-2-3,3-6-2,0.0,6,1-2-3|2-1-3,38.60|52.60,2,1,0,200,0
2026_03,7320260301020007,BASE,MKT1,5,1.0,1-2-3,2-3-6,0.0,4,2-1-3,35.20,1,1,0,100,0
2026_03,7320260301020007,BASE,MKT2,5,1.0,1-2-3,2-3-6,0.0,4,2-1-3|2-3-1,35.20|38.00,2,1,0,200,0
2026_03,7320260301020007,OH_HIGH,MKT1,5,1.0,1-2-3|1-2-4,2-3-6,0.0,8,2-1-3,35.20,1,1,0,100,0
2026_03,7320260301020007,OH_HIGH,MKT2,5,1.0,1-2-3|1-2-4,2-3-6,0.0,8,2-1-3|2-3-1,35.20|38.00,2,1,0,200,0
2026_03,8320260301020005,BASE,MKT1,1,0.0,2-3-5,1-5-4,0.0,6,5-2-3,306.40,1,1,0,100,0
2026_03,8320260301020005,BASE,MKT2,1,0.0,2-3-5,1-5-4,0.0,6,5-2-3|2-5-3,306.40|414.60,2,1,0,200,0
2026_03,8320260301020005,OH_HIGH,MKT1,1,0.0,2-4-5|3-4-5,1-5-4,0.0,11,4-5-2,47.50,1,1,0,100,0
2026_03,8320260301020005,OH_HIGH,MKT2,1,0.0,2-4-5|3-4-5,1-5-4,0.0,11,4-5-2|2-4-5,47.50|61.20,2,1,0,200,0
2026_03,5520260228030003,BASE,MKT1,3,1.0,1-2-5,2-4-5,0.0,4,5-2-1,49.80,1,1,0,100,0
2026_03,5520260228030003,BASE,MKT2,3,1.0,1-2-5,2-4-5,0.0,4,5-2-1|1-2-5,49.80|53.70,2,1,0,200,0
2026_03,5520260228030003,OH_HIGH,MKT1,3,1.0,,2-4-5,0.0,0,,,0,0,0,0,0
2026_03,5520260228030003,OH_HIGH,MKT2,3,1.0,,2-4-5,0.0,0,,,0,0,0,0,0
2026_04,2720260401010001,BASE,MKT1,4,0.0,1-2-3,3-4-6,0.0,6,3-1-2,46.70,1,1,0,100,0
2026_04,2720260401010001,BASE,MKT2,4,0.0,1-2-3,3-4-6,0.0,6,3-1-2|1-3-2,46.70|53.00,2,1,0,200,0
2026_04,2720260401010001,OH_HIGH,MKT1,4,0.0,1-3-7,3-4-6,0.0,6,3-1-7,62.60,1,1,0,100,0
2026_04,2720260401010001,OH_HIGH,MKT2,4,0.0,1-3-7,3-4-6,0.0,6,3-1-7|1-3-7,62.60|79.30,2,1,0,200,0
2026_04,2720260401010004,BASE,MKT1,1,1.0,3-4-7,7-3-2,0.0,5,7-4-3,75.70,1,1,0,100,0
2026_04,2720260401010004,BASE,MKT2,1,1.0,3-4-7,7-3-2,0.0,5,7-4-3|4-3-7,75.70|80.50,2,1,0,200,0
2026_04,2720260401010004,OH_HIGH,MKT1,1,1.0,3-4-7,7-3-2,0.0,5,7-4-3,75.70,1,1,0,100,0
2026_04,2720260401010004,OH_HIGH,MKT2,1,1.0,3-4-7,7-3-2,0.0,5,7-4-3|4-3-7,75.70|80.50,2,1,0,200,0
2026_04,2720260401010005,BASE,MKT1,2,0.0,3-4-7,7-4-2,0.0,6,4-7-3,39.70,1,1,0,100,0
2026_04,2720260401010005,BASE,MKT2,2,0.0,3-4-7,7-4-2,0.0,6,4-7-3|7-4-3,39.70|49.00,2,1,0,200,0
2026_04,2720260401010005,OH_HIGH,MKT1,2,0.0,3-4-7,7-4-2,0.0,6,4-7-3,39.70,1,1,0,100,0
2026_04,2720260401010005,OH_HIGH,MKT2,2,0.0,3-4-7,7-4-2,0.0,6,4-7-3|7-4-3,39.70|49.00,2,1,0,200,0
2026_04,5620260401010001,BASE,MKT1,7,0.0,2-4-5,3-7-5,0.0,4,2-4-5,33.10,1,1,0,100,0
2026_04,5620260401010001,BASE,MKT2,7,0.0,2-4-5,3-7-5,0.0,4,2-4-5|4-2-5,33.10|56.00,2,1,0,200,0
2026_04,5620260401010001,OH_HIGH,MKT1,7,0.0,2-4-5,3-7-5,0.0,4,2-4-5,33.10,1,1,0,100,0
2026_04,5620260401010001,OH_HIGH,MKT2,7,0.0,2-4-5,3-7-5,0.0,4,2-4-5|4-2-5,33.10|56.00,2,1,0,200,0
2026_04,5620260401010002,BASE,MKT1,3,0.0,2-5-7|1-5-7,3-5-2,0.0,11,5-7-2,52.60,1,1,0,100,0
2026_04,5620260401010002,BASE,MKT2,3,0.0,2-5-7|1-5-7,3-5-2,0.0,11,5-7-2|2-5-7,52.60|100.30,2,1,0,200,0
2026_04,5620260401010002,OH_HIGH,MKT1,3,0.0,4-5-7,3-5-2,0.0,6,5-7-4,152.80,1,1,0,100,0
2026_04,5620260401010002,OH_HIGH,MKT2,3,0.0,4-5-7,3-5-2,0.0,6,5-7-4|5-4-7,152.80|227.60,2,1,0,200,0
2026_04,5620260401010005,BASE,MKT1,2,1.0,1-4-7,4-6-7,0.0,6,7-4-1,40.50,1,1,0,100,0
2026_04,5620260401010005,BASE,MKT2,2,1.0,1-4-7,4-6-7,0.0,6,7-4-1|7-1-4,40.50|83.40,2,1,0,200,0
2026_04,5620260401010005,OH_HIGH,MKT1,2,1.0,1-5-7,4-6-7,0.0,6,7-5-1,95.80,1,1,0,100,0
2026_04,5620260401010005,OH_HIGH,MKT2,2,1.0,1-5-7,4-6-7,0.0,6,7-5-1|5-7-1,95.80|126.00,2,1,0,200,0
2026_04,4220260401010003,BASE,MKT1,1,0.0,2-3-4,1-3-7,0.0,6,3-2-4,178.80,1,1,0,100,0
2026_04,4220260401010003,BASE,MKT2,1,0.0,2-3-4,1-3-7,0.0,6,3-2-4|2-3-4,178.80|199.00,2,1,0,200,0
2026_04,4220260401010003,OH_HIGH,MKT1,1,0.0,2-3-4,1-3-7,0.0,6,3-2-4,178.80,1,1,0,100,0
2026_04,4220260401010003,OH_HIGH,MKT2,1,0.0,2-3-4,1-3-7,0.0,6,3-2-4|2-3-4,178.80|199.00,2,1,0,200,0
2026_04,4220260401010004,BASE,MKT1,1,1.0,2-5-6,3-2-5,0.0,6,2-5-6,380.70,1,1,0,100,0
2026_04,4220260401010004,BASE,MKT2,1,1.0,2-5-6,3-2-5,0.0,6,2-5-6|2-6-5,380.70|665.60,2,1,0,200,0
2026_04,4220260401010004,OH_HIGH,MKT1,1,1.0,2-3-4,3-2-5,0.0,6,2-3-4,53.70,1,1,0,100,0
2026_04,4220260401010004,OH_HIGH,MKT2,1,1.0,2-3-4,3-2-5,0.0,6,2-3-4|3-2-4,53.70|83.10,2,1,0,200,0
2026_04,4220260401010005,BASE,MKT1,1,1.0,2-3-5,6-7-4,0.0,6,2-3-5,168.60,1,1,0,100,0
2026_04,4220260401010005,BASE,MKT2,1,1.0,2-3-5,6-7-4,0.0,6,2-3-5|3-2-5,168.60|237.00,2,1,0,200,0
2026_04,4220260401010005,OH_HIGH,MKT1,1,1.0,2-3-4,6-7-4,0.0,6,2-4-3,55.00,1,1,0,100,0
2026_04,4220260401010005,OH_HIGH,MKT2,1,1.0,2-3-4,6-7-4,0.0,6,2-4-3|2-3-4,55.00|95.70,2,1,0,200,0
2026_04,4220260401010007,BASE,MKT1,1,0.0,2-4-5,3-1-4,0.0,6,2-5-4,216.00,1,1,0,100,0
2026_04,4220260401010007,BASE,MKT2,1,0.0,2-4-5,3-1-4,0.0,6,2-5-4|2-4-5,216.00|290.90,2,1,0,200,0
2026_04,4220260401010007,OH_HIGH,MKT1,1,0.0,2-3-5,3-1-4,0.0,6,2-3-5,127.70,1,1,0,100,0
2026_04,4220260401010007,OH_HIGH,MKT2,1,0.0,2-3-5,3-1-4,0.0,6,2-3-5|2-5-3,127.70|132.50,2,1,0,200,0
2026_04,4420260401010007,BASE,MKT1,7,1.0,1-2-4,2-3-5,0.0,6,1-4-2,63.50,1,1,0,100,0
2026_04,4420260401010007,BASE,MKT2,7,1.0,1-2-4,2-3-5,0.0,6,1-4-2|1-2-4,63.50|70.00,2,1,0,200,0
2026_04,4420260401010007,OH_HIGH,MKT1,7,1.0,1-4-5,2-3-5,0.0,6,1-5-4,53.30,1,1,0,100,0
2026_04,4420260401010007,OH_HIGH,MKT2,7,1.0,1-4-5,2-3-5,0.0,6,1-5-4|1-4-5,53.30|79.50,2,1,0,200,0
2026_04,4420260401010009,BASE,MKT1,6,0.0,,6-3-7,0.0,0,,,0,0,0,0,0
2026_04,4420260401010009,BASE,MKT2,6,0.0,,6-3-7,0.0,0,,,0,0,0,0,0
2026_04,4420260401010009,OH_HIGH,MKT1,6,0.0,3-4-7,6-3-7,0.0,6,3-7-4,111.10,1,1,0,100,0
2026_04,4420260401010009,OH_HIGH,MKT2,6,0.0,3-4-7,6-3-7,0.0,6,3-7-4|3-4-7,111.10|146.40,2,1,0,200,0
2026_04,2420260401010001,BASE,MKT1,1,0.0,2-4-5,2-1-4,0.0,6,2-4-5,319.00,1,1,0,100,0
2026_04,2420260401010001,BASE,MKT2,1,0.0,2-4-5,2-1-4,0.0,6,2-4-5|5-2-4,319.00|372.60,2,1,0,200,0
2026_04,2420260401010001,OH_HIGH,MKT1,1,0.0,,2-1-4,0.0,0,,,0,0,0,0,0
2026_04,2420260401010001,OH_HIGH,MKT2,1,0.0,,2-1-4,0.0,0,,,0,0,0,0,0
2026_04,2420260401010003,BASE,MKT1,1,1.0,2-3-4|2-3-5,3-2-6,0.0,12,3-5-2,63.00,1,1,0,100,0
2026_04,2420260401010003,BASE,MKT2,1,1.0,2-3-4|2-3-5,3-2-6,0.0,12,3-5-2|3-2-5,63.00|82.50,2,1,0,200,0
2026_04,2420260401010003,OH_HIGH,MKT1,1,1.0,2-3-6,3-2-6,1.0,6,3-2-6,227.80,1,1,1,100,22780
2026_04,2420260401010003,OH_HIGH,MKT2,1,1.0,2-3-6,3-2-6,1.0,6,3-2-6|2-3-6,227.80|294.00,2,1,1,200,22780
2026_04,2420260401010007,BASE,MKT1,1,0.0,,2-4-1,0.0,0,,,0,0,0,0,0
2026_04,2420260401010007,BASE,MKT2,1,0.0,,2-4-1,0.0,0,,,0,0,0,0,0
2026_04,2420260401010007,OH_HIGH,MKT1,1,0.0,2-3-6,2-4-1,0.0,6,3-2-6,96.00,1,1,0,100,0
2026_04,2420260401010007,OH_HIGH,MKT2,1,0.0,2-3-6,2-4-1,0.0,6,3-2-6|2-3-6,96.00|98.90,2,1,0,200,0
2026_04,2720260401020001,BASE,MKT1,1,1.0,,4-2-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401020001,BASE,MKT2,1,1.0,,4-2-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401020001,OH_HIGH,MKT1,1,1.0,,4-2-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401020001,OH_HIGH,MKT2,1,1.0,,4-2-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401020002,BASE,MKT1,4,0.0,1-2-7,2-7-4,0.0,5,2-1-7,33.80,1,1,0,100,0
2026_04,2720260401020002,BASE,MKT2,4,0.0,1-2-7,2-7-4,0.0,5,2-1-7|2-7-1,33.80|35.10,2,1,0,200,0
2026_04,2720260401020002,OH_HIGH,MKT1,4,0.0,1-2-7,2-7-4,0.0,5,2-1-7,33.80,1,1,0,100,0
2026_04,2720260401020002,OH_HIGH,MKT2,4,0.0,1-2-7,2-7-4,0.0,5,2-1-7|2-7-1,33.80|35.10,2,1,0,200,0
2026_04,2720260401020003,BASE,MKT1,3,0.0,1-5-7|2-5-7,2-3-7,0.0,12,1-7-5,67.90,1,1,0,100,0
2026_04,2720260401020003,BASE,MKT2,3,0.0,1-5-7|2-5-7,2-3-7,0.0,12,1-7-5|7-1-5,67.90|82.00,2,1,0,200,0
2026_04,2720260401020003,OH_HIGH,MKT1,3,0.0,1-5-7|2-5-7,2-3-7,0.0,12,1-7-5,67.90,1,1,0,100,0
2026_04,2720260401020003,OH_HIGH,MKT2,3,0.0,1-5-7|2-5-7,2-3-7,0.0,12,1-7-5|7-1-5,67.90|82.00,2,1,0,200,0
2026_04,5620260401020002,BASE,MKT1,3,1.0,1-5-7,2-4-7,0.0,3,7-5-1,34.80,1,1,0,100,0
2026_04,5620260401020002,BASE,MKT2,3,1.0,1-5-7,2-4-7,0.0,3,7-5-1|1-7-5,34.80|40.20,2,1,0,200,0
2026_04,5620260401020002,OH_HIGH,MKT1,3,1.0,1-2-7,2-4-7,0.0,6,2-7-1,35.80,1,1,0,100,0
2026_04,5620260401020002,OH_HIGH,MKT2,3,1.0,1-2-7,2-4-7,0.0,6,2-7-1|7-1-2,35.80|40.50,2,1,0,200,0
2026_04,5620260401020004,BASE,MKT1,7,0.0,2-4-5,2-7-1,0.0,5,2-5-4,35.60,1,1,0,100,0
2026_04,5620260401020004,BASE,MKT2,7,0.0,2-4-5,2-7-1,0.0,5,2-5-4|5-2-4,35.60|42.10,2,1,0,200,0
2026_04,5620260401020004,OH_HIGH,MKT1,7,0.0,1-2-4|2-3-4,2-7-1,0.0,10,3-2-4,34.40,1,1,0,100,0
2026_04,5620260401020004,OH_HIGH,MKT2,7,0.0,1-2-4|2-3-4,2-7-1,0.0,10,3-2-4|3-4-2,34.40|38.60,2,1,0,200,0
2026_04,4220260401020005,BASE,MKT1,3,1.0,1-2-4,1-4-6,0.0,5,1-2-4,42.60,1,1,0,100,0
2026_04,4220260401020005,BASE,MKT2,3,1.0,1-2-4,1-4-6,0.0,5,1-2-4|4-1-2,42.60|68.50,2,1,0,200,0
2026_04,4220260401020005,OH_HIGH,MKT1,3,1.0,1-2-4,1-4-6,0.0,5,1-2-4,42.60,1,1,0,100,0
2026_04,4220260401020005,OH_HIGH,MKT2,3,1.0,1-2-4,1-4-6,0.0,5,1-2-4|4-1-2,42.60|68.50,2,1,0,200,0
2026_04,4220260401020007,BASE,MKT1,1,0.0,2-3-4|2-3-5,2-1-3,0.0,12,2-4-3,53.40,1,1,0,100,0
2026_04,4220260401020007,BASE,MKT2,1,0.0,2-3-4|2-3-5,2-1-3,0.0,12,2-4-3|2-3-4,53.40|99.40,2,1,0,200,0
2026_04,4220260401020007,OH_HIGH,MKT1,1,0.0,2-3-4|2-3-5,2-1-3,0.0,12,2-4-3,53.40,1,1,0,100,0
2026_04,4220260401020007,OH_HIGH,MKT2,1,0.0,2-3-4|2-3-5,2-1-3,0.0,12,2-4-3|2-3-4,53.40|99.40,2,1,0,200,0
2026_04,4420260401020007,BASE,MKT1,4,0.0,1-2-7,1-7-4,0.0,5,2-7-1,40.40,1,1,0,100,0
2026_04,4420260401020007,BASE,MKT2,4,0.0,1-2-7,1-7-4,0.0,5,2-7-1|7-1-2,40.40|46.00,2,1,0,200,0
2026_04,4420260401020007,OH_HIGH,MKT1,4,0.0,1-2-7,1-7-4,0.0,5,2-7-1,40.40,1,1,0,100,0
2026_04,4420260401020007,OH_HIGH,MKT2,4,0.0,1-2-7,1-7-4,0.0,5,2-7-1|7-1-2,40.40|46.00,2,1,0,200,0
2026_04,4420260401020008,BASE,MKT1,6,1.0,2-3-5|1-2-3,4-1-2,0.0,9,5-3-2,39.50,1,1,0,100,0
2026_04,4420260401020008,BASE,MKT2,6,1.0,2-3-5|1-2-3,4-1-2,0.0,9,5-3-2|2-5-3,39.50|44.10,2,1,0,200,0
2026_04,4420260401020008,OH_HIGH,MKT1,6,1.0,,4-1-2,0.0,0,,,0,0,0,0,0
2026_04,4420260401020008,OH_HIGH,MKT2,6,1.0,,4-1-2,0.0,0,,,0,0,0,0,0
2026_04,4420260401020010,BASE,MKT1,5,0.0,,5-2-4,0.0,0,,,0,0,0,0,0
2026_04,4420260401020010,BASE,MKT2,5,0.0,,5-2-4,0.0,0,,,0,0,0,0,0
2026_04,4420260401020010,OH_HIGH,MKT1,5,0.0,2-4-6,5-2-4,0.0,6,2-4-6,414.40,1,1,0,100,0
2026_04,4420260401020010,OH_HIGH,MKT2,5,0.0,2-4-6,5-2-4,0.0,6,2-4-6|4-2-6,414.40|586.30,2,1,0,200,0
2026_04,6120260402010001,BASE,MKT1,5,0.0,1-2-4,5-2-1,0.0,6,2-4-1,34.80,1,1,0,100,0
2026_04,6120260402010001,BASE,MKT2,5,0.0,1-2-4,5-2-1,0.0,6,2-4-1|2-1-4,34.80|77.30,2,1,0,200,0
2026_04,6120260402010001,OH_HIGH,MKT1,5,0.0,1-2-4,5-2-1,0.0,6,2-4-1,34.80,1,1,0,100,0
2026_04,6120260402010001,OH_HIGH,MKT2,5,0.0,1-2-4,5-2-1,0.0,6,2-4-1|2-1-4,34.80|77.30,2,1,0,200,0
2026_04,6120260402010002,BASE,MKT1,4,0.0,1-2-7|1-2-5,4-1-3,0.0,11,2-1-5,38.70,1,1,0,100,0
2026_04,6120260402010002,BASE,MKT2,4,0.0,1-2-7|1-2-5,4-1-3,0.0,11,2-1-5|2-5-1,38.70|61.40,2,1,0,200,0
2026_04,6120260402010002,OH_HIGH,MKT1,4,0.0,1-2-3,4-1-3,0.0,6,1-2-3,43.50,1,1,0,100,0
2026_04,6120260402010002,OH_HIGH,MKT2,4,0.0,1-2-3,4-1-3,0.0,6,1-2-3|2-1-3,43.50|90.70,2,1,0,200,0
2026_04,6120260402010003,BASE,MKT1,1,1.0,2-3-4,4-2-5,0.0,6,2-4-3,105.40,1,1,0,100,0
2026_04,6120260402010003,BASE,MKT2,1,1.0,2-3-4,4-2-5,0.0,6,2-4-3|4-2-3,105.40|123.90,2,1,0,200,0
2026_04,6120260402010003,OH_HIGH,MKT1,1,1.0,2-4-5,4-2-5,1.0,5,5-2-4,30.80,1,1,0,100,0
2026_04,6120260402010003,OH_HIGH,MKT2,1,1.0,2-4-5,4-2-5,1.0,5,5-2-4|2-4-5,30.80|41.70,2,1,0,200,0
2026_04,6120260402010004,BASE,MKT1,1,0.0,3-4-5,4-5-1,0.0,6,5-3-4,63.80,1,1,0,100,0
2026_04,6120260402010004,BASE,MKT2,1,0.0,3-4-5,4-5-1,0.0,6,5-3-4|5-4-3,63.80|78.00,2,1,0,200,0
2026_04,6120260402010004,OH_HIGH,MKT1,1,0.0,2-4-5,4-5-1,0.0,6,4-2-5,49.70,1,1,0,100,0
2026_04,6120260402010004,OH_HIGH,MKT2,1,0.0,2-4-5,4-5-1,0.0,6,4-2-5|5-4-2,49.70|116.90,2,1,0,200,0
2026_04,6120260402010005,BASE,MKT1,2,0.0,1-4-5,2-4-5,0.0,6,4-5-1,1098.30,1,1,0,100,0
2026_04,6120260402010005,BASE,MKT2,2,0.0,1-4-5,2-4-5,0.0,6,4-5-1|4-1-5,1098.30|1944.90,2,1,0,200,0
2026_04,6120260402010005,OH_HIGH,MKT1,2,0.0,,2-4-5,0.0,0,,,0,0,0,0,0
2026_04,6120260402010005,OH_HIGH,MKT2,2,0.0,,2-4-5,0.0,0,,,0,0,0,0,0
2026_04,2420260401020003,BASE,MKT1,4,0.0,2-3-7|3-5-7,7-4-3,0.0,12,7-3-2,84.50,1,1,0,100,0
2026_04,2420260401020003,BASE,MKT2,4,0.0,2-3-7|3-5-7,7-4-3,0.0,12,7-3-2|7-2-3,84.50|130.40,2,1,0,200,0
2026_04,2420260401020003,OH_HIGH,MKT1,4,0.0,,7-4-3,0.0,0,,,0,0,0,0,0
2026_04,2420260401020003,OH_HIGH,MKT2,4,0.0,,7-4-3,0.0,0,,,0,0,0,0,0
2026_04,2420260401020004,BASE,MKT1,3,1.0,1-4-5,2-7-5,0.0,6,1-5-4,200.50,1,1,0,100,0
2026_04,2420260401020004,BASE,MKT2,3,1.0,1-4-5,2-7-5,0.0,6,1-5-4|1-4-5,200.50|251.70,2,1,0,200,0
2026_04,2420260401020004,OH_HIGH,MKT1,3,1.0,1-2-7,2-7-5,0.0,6,2-1-7,79.60,1,1,0,100,0
2026_04,2420260401020004,OH_HIGH,MKT2,3,1.0,1-2-7,2-7-5,0.0,6,2-1-7|1-2-7,79.60|82.70,2,1,0,200,0
2026_04,2420260401020006,BASE,MKT1,3,1.0,1-2-6,1-5-2,0.0,5,2-1-6,48.20,1,1,0,100,0
2026_04,2420260401020006,BASE,MKT2,3,1.0,1-2-6,1-5-2,0.0,5,2-1-6|2-6-1,48.20|67.00,2,1,0,200,0
2026_04,2420260401020006,OH_HIGH,MKT1,3,1.0,1-2-6,1-5-2,0.0,5,2-1-6,48.20,1,1,0,100,0
2026_04,2420260401020006,OH_HIGH,MKT2,3,1.0,1-2-6,1-5-2,0.0,5,2-1-6|2-6-1,48.20|67.00,2,1,0,200,0
2026_04,2720260401030001,BASE,MKT1,7,0.0,1-3-4,3-7-4,0.0,6,3-4-1,129.90,1,1,0,100,0
2026_04,2720260401030001,BASE,MKT2,7,0.0,1-3-4,3-7-4,0.0,6,3-4-1|3-1-4,129.90|164.10,2,1,0,200,0
2026_04,2720260401030001,OH_HIGH,MKT1,7,0.0,,3-7-4,0.0,0,,,0,0,0,0,0
2026_04,2720260401030001,OH_HIGH,MKT2,7,0.0,,3-7-4,0.0,0,,,0,0,0,0,0
2026_04,2720260401030002,BASE,MKT1,5,1.0,,4-1-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401030002,BASE,MKT2,5,1.0,,4-1-6,0.0,0,,,0,0,0,0,0
2026_04,2720260401030002,OH_HIGH,MKT1,5,1.0,1-2-3,4-1-6,0.0,5,3-1-2,36.80,1,1,0,100,0
2026_04,2720260401030002,OH_HIGH,MKT2,5,1.0,1-2-3,4-1-6,0.0,5,3-1-2|2-3-1,36.80|42.00,2,1,0,200,0
2026_04,2720260401030003,BASE,MKT1,5,1.0,2-3-4,4-6-3,0.0,6,2-3-4,118.80,1,1,0,100,0
2026_04,2720260401030003,BASE,MKT2,5,1.0,2-3-4,4-6-3,0.0,6,2-3-4|2-4-3,118.80|129.70,2,1,0,200,0
2026_04,2720260401030003,OH_HIGH,MKT1,5,1.0,3-4-7,4-6-3,0.0,6,4-7-3,411.20,1,1,0,100,0
2026_04,2720260401030003,OH_HIGH,MKT2,5,1.0,3-4-7,4-6-3,0.0,6,4-7-3|4-3-7,411.20|417.20,2,1,0,200,0
2026_04,2720260401030004,BASE,MKT1,7,0.0,1-2-5,4-1-7,0.0,5,5-1-2,32.80,1,1,0,100,0
2026_04,2720260401030004,BASE,MKT2,7,0.0,1-2-5,4-1-7,0.0,5,5-1-2|1-5-2,32.80|41.40,2,1,0,200,0
2026_04,2720260401030004,OH_HIGH,MKT1,7,0.0,1-4-5,4-1-7,0.0,6,5-1-4,57.90,1,1,0,100,0
